Function,Taxon,M56dG00206_1_1,M84dG00327_1_1,M56dG00204_1_1,M1dG00273_1_1,M35dG00201_1_1,M56dG00353_1_1,M35dG00253_1_1,M84dG00361_1_1,M56dG00253_1_1,M1dG00347_1_1,TFG00188,TFG00201,M56dG00183_1_1,M84dG00173_1_1,M1dG00126_1_1,M84dG00096_1_1,M84dG00351_1_1,TFG00230_1,M3dG00353_1_1,M56dG00173_1_1,TFG00206,M3dG00230_1_2,M35dG00126_1_1,M1dG00173_1_1,M1dG00239_1_1,TFG00239,M1dG00188_1_1,M3dG00361_1_1,TFG00251,M35dG00251_1_1,M1dG00200_1_1,M56dG00351_1_1,M35dG00327_1_1,M84dG00273_1_1,M1dG00251_1_1,M56dG00327_1_1,TFG00129_1,TFG00351_1,M56dG00187_1_1,TFG00334_1,M3dG00206_1_1,M35dG00353_1_1,M35dG00129_1_1,M3dG00204_1_1,M56dG00201_1_1,M56dG00188_1_1,M35dG00200_1_1,TFG00200,M3dG00096_1_1,M1dG00351_1_2,M84dG00353_1_1,TFG00173,TFG00361,M3dG00201_1_1,M1dG00253_1_1,M84dG00306_1_1,M84dG00230_1_1,M1dG00096_1_1,M1dG00187_1_1,M35dG00204_1_1,M35dG00187_1_1,M3dG00188_1_1,M3dG00183_1_1,TFG00187,M1dG00201_1_1,M3dG00251_1_1,M35dG00347_1_1,M35dG00273_1_1,M56dG00251_1_1,M56dG00361_1_1,M35dG00306_1_1,M3dG00334_1_1,M3dG00273_1_1,M3dG00239_1_1,M56dG00129_1_1,M56dG00126_1_1,M56dG00200_1_1,M35dG00361_1_1,M84dG00347_1_1,M3dG00327_1_1,M1dG00353_1_1,M3dG00306_1_1,M1dG00327_1_1,TFG00327,M84dG00239_1_1,TFG00353,TFG00183,M35dG00188_1_1,M35dG00173_1_1,TFG00273,TFG00126,TFG00096,M84dG00201_1_1,M84dG00200_1_1,TFG00253,M56dG00347_1_1,M1dG00204_1_1,M84dG00251_1_1,M1dG00306_1_1,M3dG00187_1_1,TFG00306,M3dG00347_1_1,M35dG00206_1_1,M35dG00334_1_1,M35dG00230_1_1,M84dG00204_1_1,M35dG00239_1_1,M56dG00230_1_1,M3dG00351_1_1,M56dG00239_1_1,M35dG00096_1_1,M84dG00253_1_1,M3dG00253_1_1,M84dG00183_1_1,M1dG00129_1_1,M1dG00361_1_1,M35dG00351_1_1,M3dG00200_1_1,M84dG00187_1_1,M84dG00188_1_1,M1dG00206_1_1,M84dG00206_1_1,M1dG00230_1_1,M35dG00183_1_1,TFG00204,TFG00347_1
CE,f__Lachnospiraceae,916.125750007,491.417013456,951.883573587,501.492276431,475.009240911,755.423782175,17.2971599184,497.085166132,720.503199972,0.21257688952,10.7225102494,29.1243888507,767.175252958,676.315143217,3.07115532163,625.817206279,782.390066217,4.12099581498,524.509857395,1202.05563644,140.363693135,1012.20246558,1575.98049982,0.0700549303149,411.099124355,50.6944029402,8.23307749424,126.249658772,3.10603735702,1192.19892472,0.176601909863,1075.43499958,1469.80487481,536.489001024,7.30764882151,1562.54168727,0,29.2412176035,732.272824419,13.0358354261,629.726533331,589.069259513,457.962047139,500.840955315,523.565466253,865.162767149,557.673836677,18.8824668609,14.3219227445,0.0409171727874,1174.02101264,0,4.65364729892,161.311552156,0.575425653637,836.975378851,496.854599236,0.285579712924,158.281561274,346.426713732,872.124302897,19.5644466907,65.0214884905,5.6790273659,155.482110992,228.339227935,466.587956384,1059.01519927,1448.36819025,739.868978328,1360.63535807,91.0971053858,126.745599383,0.727177231047,753.465997093,905.306863049,554.188961231,522.02036431,481.693058162,171.94445323,1.37525921282,400.131101746,350.879102301,28.121096568,793.134210358,0,0,543.159538074,1291.47487766,24.0932256911,0,23.9980495759,730.027501135,929.142075902,5.5397329147,795.71115524,6.4312048876,399.64533006,0.392533157442,27.6141789887,0,279.436618753,1203.48121227,592.20762622,84.7049417597,632.05871221,548.601962861,645.382080498,867.891950339,1606.01409793,1333.5821788,375.745643159,251.522932774,241.556361277,0.28293310311,1.72613238714,1230.72112373,926.120942113,656.731511232,2184.5723558,34.4692727421,579.79865653,0.296934855416,1133.68263876,59.9713349787,26.6822081135
CE,f__Moraxellaceae,1.0169795476,0.335254899442,0,18.4800318588,0,0.31074432076,0,1.51313913712,0.059160762164,0,13.9219689528,119.991444396,0.154152968076,0.201183212252,0.00650836219199,0.188664890905,0.0602518415174,504.715688916,0,1.25075408723,294.372583397,0,0.0869183896602,0.0524422500945,0,74.164316147,0,0,1543.27767319,0,0.0642872959436,0.197063657609,0,0.0574770081453,0.469526269376,0.0261439543615,0,1528.73990912,0,1383.0772364,0,0,0,0,2.33442265429,0,0,57.7772756566,0,0.029371022738,0.268373365004,8.37060840876,4.58794874882,0,0.0139096176665,0.289315411292,0.0299366494253,0.0458721137227,13.5021601258,0,0,0,0,221.264091977,11.1512295192,0,0,0,0,0.0282625083402,0,26.2945960259,0,0,0,0.0260658068716,0.0581067330408,0,0.0523556831673,0,0,0,8.70778153102,6.93125619635,0.0274503419208,0,41.9079089129,0,0.063392085242,129.222079534,0,43.2281656774,3.57020605702,0.192917393951,43.0253731182,0.449960189597,12.6214279375,0.781419122853,0.0225738660581,0.10709417994,22.7465836633,0,0.0215245331227,0,6.50554211595,0.533887221953,0,1.8958603838,0,0.126489774068,0,0.536899739575,0,0.0502742528253,0,0.284977094711,0,0,0.190699588578,0,0.379524531163,2.50093448375,0,0,592.193808164,146.739359049
CE,f__Oscillospiraceae,590.194778884,806.304692809,402.868357143,408.252836617,804.449889746,951.203833821,250.563289892,1333.83583839,1319.28085895,0.076275478272,0,67.8974949432,870.100937294,1444.76481885,0.565838397523,1209.25911161,1033.48247424,0,22.5499308139,401.41897963,0,45.1274884212,356.921611292,0,680.717914479,126.629476031,8.60523341569,6.07325185509,54.9498192268,332.680769036,0.235144939161,1142.44014401,384.214495019,2359.44166259,8.98658733585,618.666266639,0,42.504640987,869.029102078,9.83002943152,29.0180300823,875.242833703,910.379875381,119.461343202,455.074337094,730.793913715,469.654506125,89.7337616007,1.21470214465,0.0559430390334,578.676419333,55.0522870451,36.4211081928,15.1354209406,0.700362097017,1738.91474555,1490.25123401,0.434606395791,140.045005088,667.904246353,1117.4800022,5.59106870981,15.7344920323,39.7306706763,133.217074428,33.1224637089,1585.13753522,673.136379699,532.761969038,912.647028561,436.842696688,60.5785650893,81.3001653519,0.0842473886729,1110.42900319,361.188118732,711.651385127,638.395968758,1108.64553333,7.07312150222,3.34582075694,42.3178779606,265.948026646,30.5190195312,2208.29593762,0,22.0735315566,638.459305415,150.825331922,65.894741049,0,25.4214455533,956.030435375,1256.11892244,0,998.632514378,5.854083466,937.430875255,0.328718668864,4.29819266804,40.6455626527,117.11714837,1192.07715008,534.402217415,234.98029136,1194.10498818,267.273099546,727.64520997,39.1483434438,593.482777118,807.56325064,704.064607481,13.3415596576,587.258798884,0.371715994715,0.32971686867,429.825012376,38.6318784231,1057.39718463,453.164535821,32.5541862146,1140.05870429,0.228325044943,547.205585871,91.6803199663,50.5392173962
CE,f__Prevotellaceae,102.881209344,534.444518049,38.6311660298,1144.32751539,371.934340656,301.330920611,75.8858860807,203.776985869,440.304925967,0.0384373903854,11.8191370576,4.0580950728,90.1246011489,333.445533302,0.27479697477,445.061387123,265.509001103,0,0,22.6547911548,80.9943587884,0.272883707719,6.25897542963,0.138832319104,14.2133986186,6.2145766969,65.4765622038,0.0246795645757,92.5988283865,97.5621263151,0.132084070738,225.761105993,34.9341917949,190.245849725,15.4533058419,270.641063915,0,8.79065666476,779.398880509,1.54349664322,0.0889863111058,1.54592111704,141.004107268,0.084580690851,1176.95248709,244.377639689,277.145057788,32.1418056053,0.933638631958,0,465.7000509,0,17.807107016,0,0.250171247324,221.399732808,425.614736247,0.573583343315,413.280026382,1606.30207258,88.8675297409,0.137642519951,0.273454943389,1.39497058377,382.841460086,0.0773055933368,170.21277037,144.251233878,349.919892529,250.372065351,3.11508807056,104.845136948,0.1117446671,0,242.862571803,194.18623966,544.84748867,223.290624853,283.726965248,0.0251697744336,2.45374616545,0.0208545671808,589.585068703,0,122.434146416,0,0,211.818497854,8.14324772651,0,0,4.85463740298,206.162382599,568.374076189,5.28339565901,176.484577424,18.5624312213,1412.75329923,1.02301496032,0.191956840034,0,19.3491318761,77.0957664722,64.1794859332,918.132511027,285.045293136,891.811152305,289.150893257,6.61738894737,73.6207505891,187.619763674,600.800435567,0,389.756002272,0.236757014612,0.177990289682,60.0960377397,0,316.503839375,169.837546279,85.5564530938,678.832642173,0.292756684005,39.1884888462,8.05209157556,12.5923439814
CE,f__unclassified_c__Clostridia,57.595458142,106.629864582,101.005061776,177.31418153,0.78380058019,55.3563908398,1.36012543791,358.634279497,107.253816281,0,0,14.0636219395,12.7480552193,181.337900541,0.0965107708366,34.8452772729,25.7236098885,0,0,96.5166205574,0,0.0536902730643,32.4966339738,0,0.0751459477115,30.1941287952,6.73147996289,0,5.59982696578,6.02672988129,0.111065127665,48.6015346905,16.6517687701,166.790086523,2.36541244761,25.793183077,0,5.60375448116,18.453813391,2.05229655465,0,5.98235419555,1.0766585416,0,14.3151800224,47.8905884972,3.10788442026,13.1671519842,0,0.0260103559266,36.8399907698,0,0,0,0.177596626938,166.519858411,124.948817875,0.13755971517,57.4918781451,0.327384358973,7.64618524466,0,0,19.5546379895,42.0316449616,0,14.2319856938,221.690054255,39.6128540996,42.3370440808,10.2198713158,31.2605548668,0,0,8.41942912005,40.5784503357,22.5782233902,7.5826426375,23.2913625347,0,0.240261112378,0,126.332578097,0,169.649918995,0,0,0.238575935409,1.20992874674,0,0,11.6205493741,379.034111823,246.985479787,0,45.3496892257,1.86237487196,29.7348250516,0.12404189121,0,18.1760084412,0,3.22122735091,1.10996681731,22.4598870004,119.716383453,21.7082425311,16.4606801175,0,44.7938290108,3.08791225612,66.1485097954,0,17.0062263499,0.0481563536977,0.0120349029182,0.441703754869,0,74.8639675492,1.39186400397,8.09253713438,94.2402161224,0.0482725958946,0.185408206808,28.3967503198,11.0107989766
CE,f__unclassified_o__Bacteroidales,31.8914772994,7.19101931019,1.13002434941,325.385938736,1.9737905662,4.37311455054,1.92970477728,5.04785288192,5.6641677694,0,57.2875643826,33.5949543057,0.539417945262,6.20022408013,0.0375872055175,48.9358683512,101.615705523,0,0,91.0871150793,33.8813035526,0,0.561971336596,0,0.103516280552,31.7478066519,0.980057847602,0,41.7297095349,2.13765772636,0.0898078613562,72.5771307233,0.801517495487,1.55931817285,5.51355548322,10.6143259397,0,11.4712661773,0.383060277419,2.20982394779,0,0.436656095269,4.34651307118,0,4.24710035242,123.149798288,1.61793042215,34.5579618419,0,0.0090827451832,1.11806858799,0,0,0,0.0586869531533,5.15032010583,25.7160025346,0.0358219187259,86.9835580583,0.498950888597,0.433947082523,0,0,34.2004408359,103.079673171,0,2.01980114298,6.02837102638,2.01668819453,6.25314177397,0.0712981424798,37.1649441468,0,0,54.8737532613,1.23523145238,23.095055456,0.489899111196,72.2797683043,0,0.538172262069,0,200.837509916,0,7.56578293348,0.312814130957,0,0.666560106407,0.530471118225,21.9364802488,28.2217853687,10.6173364785,1.3169785822,924.859201812,0,43.151875961,4.57727045437,2.39002594649,0.10785158604,0.0487469521107,0,0,0.713771837857,0.462251407183,1.28245599736,118.398545964,0.644095251375,0.502567310039,0.038455111237,4.12213078818,0.323533794475,25.8211431652,0,310.36634563,0.0313684181869,0.0634871069823,0.320902115258,0,960.868757974,0.640516378149,10.1744652964,1190.68956885,0.0611705057105,1.86660875515,22.8353476709,7.7830483069
CE,others,2516.5679975,2938.41557973,1735.7860273,949.564567365,446.152836676,1516.00075646,99.3993080999,2127.9669065,1165.63617153,288.245549501,325.844806219,820.211497532,1477.61957307,1230.65048922,775.40872076,1075.39580043,1739.47410266,468.684058618,234.322386562,1933.31192136,320.978333148,474.836274829,1321.97461015,896.615236191,1284.55988098,5130.90574514,1170.22608665,1476.15525564,363.44351061,2047.93382471,2396.00028971,1386.49758565,1032.46986483,1576.1023308,4258.37558817,1424.42196226,126.200665676,1905.60832405,846.543330805,3404.46329877,768.355920433,2438.86576514,1053.97276848,1027.52115999,1128.97265808,1586.87016944,609.634789699,1081.39264793,3918.5085499,259.717439984,1518.88386864,606.171672194,405.794780991,810.672676879,2697.04738584,1716.46839936,1026.69154888,907.547181061,378.860562443,700.66697778,1453.91921082,760.834014798,2968.58432915,3198.75930263,2569.30798658,1067.67659093,608.549864461,729.284207265,1071.99488022,1553.64580826,1750.10341989,551.684237896,958.612849214,284.281583078,1399.97558399,995.515203128,1119.28387449,2225.95440631,1443.19765589,296.587749505,155.42372579,256.72234163,723.865950407,472.351704445,1310.37213947,9.71243770785,537.147825223,1211.22326986,1708.02453937,596.169002372,264.891100882,1234.2804542,1167.7468476,1417.05750228,425.695562346,1637.24349038,1569.47962754,835.230212204,989.459869897,2376.66016388,578.368106167,151.260759157,827.142532372,2781.23611647,1336.92610589,2147.60641016,1129.35747829,1929.87422751,592.865147756,879.789689031,1113.65695237,1834.24375669,1850.56620433,2052.55432383,1716.49066427,3223.14575721,2483.96808935,755.644979895,1813.02012939,679.870216741,885.702057651,1786.89114322,2111.26702952,1158.89836211,3187.03290454,3651.74817886
CBM,f__Alcaligenaceae,0,0,0,0,0,0,0,0,0,0,6.51443075528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21416489681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBM,f__Bacteroidaceae,86.1469467154,95.2631481486,170.31562633,94.6901566616,397.313203723,111.636833551,234.941195403,102.033992787,132.158320135,0.032381235721,0,8.20278482659,179.537966173,173.524411342,19.1387064041,185.067740576,31.2939919265,0,0.95595539135,18.1425828123,0,424.342083392,5.6692804268,0.152168496176,205.935189927,22.4245440022,7.91151972276,93.6903508929,24.4493552724,54.6496961283,0.0039012603809,49.164128914,98.4612488757,179.577873909,1.04347362596,64.2729583863,0,43.0656821046,191.681607803,0.634898039195,0,13.2673467475,345.559259095,475.446409809,208.390488016,196.917705399,478.907793819,34.8266773597,1.22709789159,0.00684449726306,138.996315854,13.7252065784,0,202.870185883,0.0753264876237,103.047236647,164.285765802,0.0779239550221,41.6823477606,195.985369893,91.6701133258,0.326386062206,0.118145406664,10.2532489447,23.813229725,0.410867444586,122.7958961,240.427324423,114.354053608,84.2620022853,49.0387319143,6.59595205649,360.395020517,0.537960871263,103.846298595,88.3773825941,301.588569654,16.1585124183,97.6164820549,0.0227644717573,0.278140116582,0.141992695502,40.5591886884,0,81.1710095005,0,0,204.502739325,3.36239284069,0,0,14.9923532242,179.717370709,67.7082714126,12.3809693455,158.161097815,1.17028543681,170.456584923,0.0340226601096,46.074561693,8.9212518496,447.276576864,209.049302961,30.0054800245,431.225437257,94.5783448339,175.511842231,179.304865028,185.598520747,23.7057366839,80.0237833471,168.967689565,1.61032848148,178.68800538,0.0897432920858,0.160301085287,5.72535732787,83.023727097,131.083542658,9.96673663586,4.6968541339,80.5844055563,0.0158824499259,63.3268247656,22.6228049172,30.763924885
CBM,f__Clostridiaceae,12.0968316067,20.8367379997,26.7407785414,19.6519117517,7.03167212477,25.1203019086,14.6678613909,32.345918326,32.4414519467,14.0630570736,0,0,11.9053252753,37.1729162017,15.5392097909,50.6773102452,64.2757102325,0,36.2073699385,7.81977552055,0,2.63472701147,2.88974677543,11.2302633614,19.1203624732,6.05565758182,8.64673326089,10.0123344328,18.1051400344,9.96238585573,19.0377959687,20.269590596,7.26829323732,7.98690732741,1.14676274133,15.4609579012,0,0,10.5305456217,2.55411629737,6.53066336153,7.67003148797,6.33039649297,29.1764785501,25.4931601098,15.211669282,10.3216018373,0,2.52009760154,0.0902908977101,30.1932869028,0,0,187.876216738,0,22.4979565059,20.4385839757,26.9323592246,4.66266903776,4.8954366421,7.14611928584,8.37220682043,8.65468056471,0,2.8578584128,2.65988323145,23.4484957049,11.0024520937,14.7862728718,30.493418226,3.3986480286,5.3598040033,21.114519257,0.434255155031,7.68518018066,6.8392034961,22.7425059662,1.91515967841,16.9672739476,16.7577450789,0.585280624467,16.1716499187,2.04048271656,0,62.3011640766,0,0,23.8573637846,2.63775163088,0,0,0,54.4737679353,22.6767605224,0,25.7939160494,43.5552962231,25.0714030109,59.3938770963,2.41036580472,32.6031972094,32.6595375912,24.9389228666,7.09621495466,9.29429109428,10.0396697153,7.35834513465,20.988955872,1.54220646185,14.1966675508,13.4393898198,40.2679756569,5.69351808509,5.21372214702,19.3055655913,1.67783153063,3.95183710028,23.3478459232,18.1815290847,10.4215826154,0,31.279174335,22.0910229331,19.9228611693,4.70848775675,9.66160445562
CBM,f__Enterobacteriaceae,0.254552229051,0.074354837213,0.121573177751,5.42870583864,0,0.361715653489,0,0.918544869017,0,213.960566392,0,0,0,0.545280783373,174.073098517,1.22232228059,0.22481965926,0,114.938874462,0.329314202747,0,90.6860433754,0,151.63107082,1.21460581783,0.117350083994,58.8431976768,115.406390328,0,0,141.984362674,0.143515007344,0,1.09910809539,83.6457393768,0.559801433783,0,0,0.0654498591266,3.47181385906,157.272904891,0,0.413056891769,10.1647834918,0.0297103847951,0,0,0,16.3469269945,168.754915956,0,0,0,30.2821597582,169.819640142,0.0958357299904,0.114692358188,178.913808738,93.5826782045,2.09686061113,0,209.397795574,91.9123008475,29.3517098173,2.21875674841,178.852169475,0,0.13071028955,0.111438200838,0,0.120795199353,273.758214708,65.0863982019,270.546153604,0,0.163597235233,0.0599933152824,0,0.852626336649,223.400771464,72.4165498287,201.567656183,14.7222165031,0,0.599945617237,0,0,0.200750039733,0.0437377706037,0,0,0,0.542264275253,0.190133695031,0,0.110024867583,160.181882009,0.23864828183,102.258638324,47.2186810414,0,72.0516570497,0,0,0.0581635850448,0.506672363888,0,0,104.036594283,0,0,0,172.909238628,0.305019183917,164.521670146,122.356179196,0,56.5329810265,0.159861149808,0.838783356113,85.1732985096,0.192160653452,112.197330616,0,2.32374178758,0
CBM,f__Lachnospiraceae,127.97254129,80.308209848,131.412582535,172.99076264,69.4294610414,111.890632636,3.734567933,75.8495401696,183.060260928,0.0321690224368,0,7.83264578349,101.649913744,100.131658543,0.764399970116,110.897341748,110.46831231,0,171.835472835,177.877510292,31.1091968983,328.103142269,209.297560981,0,214.274685719,26.8868421007,3.63642090754,39.988106241,0,155.505095684,0.0463664584853,164.188704154,271.914039302,53.3656298005,1.8478988016,244.698066804,0,3.92339565029,108.405802011,7.28872726739,191.274647337,68.4765062389,60.6300905231,217.246483679,60.6861273397,125.968944561,81.7661307502,21.335821631,3.05282219234,0,243.35839024,7.41476677223,22.7266211248,351.863152818,0.177116345142,123.258500706,77.2513611455,0.0480462064271,53.8739859759,42.726110888,137.245981347,8.7163553856,30.2878998409,7.78498819639,77.3971577066,90.9370274641,91.4707786872,242.34257178,199.506369895,107.754920255,215.807006778,50.5791852273,42.2494972869,0.22809825969,138.08215848,102.338488361,91.499358967,53.0581004585,62.7103836256,57.1216818433,1.84694324481,141.330098594,100.594300075,67.7546483268,96.7431730243,0,0,68.2644115536,288.809094678,0,0,0,169.425710013,156.012826417,0,126.899317331,2.91340644556,68.6260054898,0.0138016383153,24.3294477627,0,68.9052921097,134.498326061,89.1856755276,17.0919999055,107.594685518,67.4216589622,93.4413329883,315.038938813,230.329860157,177.853429212,51.1859446343,93.9950489384,47.6320169786,0.0389141865957,0.287108345652,154.899604535,342.56679768,88.6726643916,206.678692676,8.59417284881,75.5848131307,0.155046371863,164.260790926,21.3142944265,12.0535626285
CBM,f__Moraxellaceae,0.0615145369137,0,0.0817298673955,0,0,0,0.101288438785,0.0501598498265,0,0,0,0,0,0,0,0,0,0,0,0.0705212410884,0,0,0,0,0,0.506404115879,0,0,11.6476400888,0.0695587322815,0,0.545105282025,0,0,0,0,0,24.5579315422,0,31.0882221435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708404794199,0,0,0,0,0,9.07172741172,0,0,0,0,0,0.0591307798607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146709390434,0,33.0153548936,0,0,0,0,0,0.185022643975,0,0,0,0.154254100601,0,0,0,0,0,0,0,0,0.105291884804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693612453124,0,0,21.9672281518,0
CBM,f__Oscillospiraceae,123.902815191,155.933454616,75.8602659152,216.130408516,155.373910212,189.941033056,44.9526872279,254.004891455,212.703316014,0.0117372168622,12.5095952909,15.1258746362,191.76061177,173.172873782,0.00544300528556,205.350794691,220.984950622,0,0.0993558628486,94.0109606335,0,2.06171371694,46.3344732449,0.189434250341,106.207195481,52.3484652432,1.83777095203,0,32.6925077026,116.683484783,0.0112409197416,240.636528218,47.7212557438,98.1045015372,1.78697956786,137.7087313,0,19.710470999,215.565231735,6.79956333407,0.379275933209,227.803187593,214.441595467,16.8723843549,95.6787686917,119.344105223,107.716488608,104.874501963,0.0765497665354,0,138.624043068,0,26.5289553503,1.53114549442,0.153693283676,194.120992687,217.986428933,0.0805711249413,60.3026155795,119.089541467,241.941803561,0.17866329413,0,16.9516172546,56.0534149061,4.97295163313,289.071117543,104.067443045,136.324334667,189.098013552,86.573146006,8.50960003528,21.0350925251,0.0342867279483,281.758245023,147.755380258,158.017878265,127.537541871,129.480660074,0,1.63861153637,3.88817777679,82.3839973981,4.92119189941,411.230215445,0,13.6924146264,98.5236012991,30.0819248979,9.02592130202,0,0,168.637810341,199.574391818,13.9812306895,156.876642505,2.42796462484,121.086345682,0.0748230235071,0.467401403469,0,12.0889421872,239.077166972,93.7773020191,51.5146916227,173.216063806,43.6660624058,142.542412868,0.958210776362,105.596258678,136.607704733,83.1809518093,0.444995987224,34.7057035396,0.065454278685,0.0859831727047,69.1766857472,0,169.735931281,214.418510537,9.86167300463,151.010494553,0.0260202538848,82.7579030513,47.9202067843,12.1452028245
CBM,f__Prevotellaceae,17.143830668,112.549175328,6.14679330001,375.568017054,100.3580703,42.981090689,14.1149833742,30.6297158466,36.008214033,0.0197967724408,24.486867378,0,8.77154422492,44.5762794447,0.0995429141489,68.295270986,52.0394659368,0,0,3.72236459707,0,0.309353101546,2.05301631196,0,3.57897213668,2.03842482832,4.18253838419,0,11.4498447178,17.5030116589,0.0238996131443,28.4249109207,12.4183730858,138.836106249,5.84671731353,53.4740407925,0,5.43837020832,101.809574357,0,0,0.245529063304,31.0461341287,0,178.941486958,289.484409898,68.2985094602,12.4454694483,0,0,89.8741417785,0,0,0,0.11100973206,21.4237639816,10.3060815955,0.00775661521022,117.744955041,259.825674952,10.42059905,0.0221699832141,0,13.7350949786,172.059708417,0,36.6200832845,17.8354643065,67.5153385189,40.0546678194,0.856249690908,33.3352228249,0.389673710912,0,37.2635338056,58.0745115561,42.5628113734,48.7606783604,47.5414101259,0,0.175917680573,0,203.694217159,0,22.3365767111,0,0,36.2598570683,1.21509122664,0,0,23.6129563281,28.9305101533,70.3558531343,0,39.9147118148,7.6733692416,191.496915617,0.35964959116,0.0439142801342,0,0.189558021546,12.3085812707,12.0875696925,53.9696897339,27.7028071497,217.322787618,18.0070299124,0,11.1031391036,25.3832302011,102.016305756,0,34.530817549,0.0483665141511,0.242932452858,16.5833618388,0,31.4968340599,37.0180813055,21.7558093451,76.1853994554,0.194654703125,1.550705109,5.52895441843,3.22053481854
CBM,f__unclassified_c__Clostridia,9.38924389365,46.094505718,10.5663879536,58.6727626471,0.536412568748,9.10047874648,0,66.9903941012,13.8764271144,0.0144151255637,14.7549072662,10.7568644513,3.10761420501,34.7528016609,0.0137723708715,8.59436281679,6.56482021269,0,0,13.7683448936,0,0,6.39435401613,0,0.0147898462494,15.1896149758,0,0,8.75762412693,0.596995380538,0,8.8602683472,3.11182814787,2.90740995744,0.968423941226,4.52444508238,0,0,3.12263222763,1.27791854762,0,0.540763447062,0.224916797317,0.0783918598131,1.93476676635,5.84880619918,0.374064971615,9.81764792489,0,0,3.7003880436,0,0,0,0.203886233411,12.5530274687,11.91844404,0,19.4093202134,0,1.12760268985,0,0,2.42933652683,24.4421777767,0,9.61442669892,54.8150042516,4.96462663008,5.50306531701,0.682755474602,0,0,0,1.13288458132,5.96260174388,18.8050533673,1.61660361288,5.2172560826,0,0,0,22.5871783556,0,42.0442013546,0,23.5509531574,0,0.536411630806,34.1581127744,21.4374996862,36.808545921,40.3233119303,17.0373244843,4.4485734012,11.7676723774,0.802290217678,17.0053045659,0.0274609916996,0,0,0,1.19942952015,0.665810187872,3.56492357607,13.6097946937,2.05058416167,5.3819368654,0,18.5456575731,0.133166522669,9.30274547164,0,6.81614658293,0,0,0,0,12.0064474357,0.170815054711,1.18651353427,19.3968613102,0,0.203914833822,20.9186971562,2.90946043266
CBM,f__unclassified_o__Bacteroidales,12.5541035481,1.04892952854,0.182297719628,99.3929443169,0.877792432507,0.193733956799,0.407446872657,3.1042333544,0.923403385982,0,0,0,0,0.444555785236,0.0160425418943,19.6038574086,28.8540363671,0,0,17.7541550326,0,0,0.0273016271928,0,0,9.11680758313,0,0,0,0.326771480733,0,32.9559401938,0.10601547176,0.146732169832,1.75662223714,1.14057248458,0,14.4889846417,0.138171924823,2.61054958008,0,0,2.6533941848,0,0.799046832642,12.8167840333,0.144242528646,3.58367195381,0,0,0.807299583968,0,0,0,0,1.65673647377,0.940621564624,0.0379015305764,28.2643624922,0.32459262515,0,0.0450067328406,0,0,34.6489080072,0,0.360443932518,0,0.122743525561,0.388611841368,0.13421688817,3.95439907683,0,0,27.9230333105,0.351823834924,8.59502997393,0.0222685719863,22.6594697826,0,0.341144231388,0,74.0545274606,0,2.74240712355,0,0,0.0764762056127,0.362741238028,0,0,10.6173364785,0.846165862854,77.985663877,0,21.2476531048,1.06553051774,1.65870527084,0.158836915086,0,23.1527726573,0,0.321023036858,0,1.84184685975,32.3373895441,0,0.799088233901,0,1.00180973813,0,8.33566686217,0,93.8309770931,0.028019966437,0,0.208782162785,0,82.0401229502,0.207532499665,5.47719982472,106.33076697,0,0.579223975159,9.2837964102,0
